customer_id,order_id,sales,row_num
SC-20305,CA-2014-113257,319.968,3
SC-20305,CA-2017-146360,155.34,4
SC-20305,CA-2017-106103,132.52,5
SC-20305,CA-2016-101651,43.96,6
SC-20305,CA-2016-101651,39.76,7
SC-20305,CA-2017-146920,26.72,8
SC-20305,CA-2017-146920,25.344,9
SC-20305,CA-2017-122539,15.936,10
SC-20305,CA-2014-113257,8.624,11
SC-20380,CA-2017-142090,1781.682,1
SC-20380,CA-2017-138975,1628.82,2
SC-20380,CA-2017-153843,465.16,3
SC-20380,CA-2017-142090,383.976,4
SC-20380,CA-2017-138975,377.97,5
SC-20380,CA-2014-131009,362.25,6
SC-20380,CA-2017-138975,286.93,7
SC-20380,CA-2014-131009,129.552,8
SC-20380,CA-2017-126354,115.296,9
SC-20380,CA-2017-142293,89.97,10
SC-20380,CA-2017-138975,67.8,11
SC-20380,CA-2014-131009,63.552,12
SC-20380,CA-2017-153843,30.88,13
SC-20380,CA-2015-142419,29.97,14
SC-20380,CA-2017-153843,27.12,15
SC-20380,CA-2014-131009,18.84,16
SC-20380,US-2016-149790,15.624,17
SC-20380,CA-2015-113740,14.91,18
SC-20380,CA-2017-126354,3.882,19
SC-20440,CA-2015-103835,1158.12,1
SC-20440,CA-2017-131366,229.544,2
SC-20440,CA-2015-166135,139.424,3
SC-20440,CA-2017-131366,89.988,4
SC-20440,CA-2017-115119,81.438,5
SC-20440,CA-2017-115119,61.542,6
SC-20440,CA-2015-111297,52.2,7
SC-20440,CA-2017-136000,40.176,8
SC-20440,CA-2015-103835,14.91,9
SC-20440,CA-2015-113523,7.656,10
SC-20575,CA-2014-136644,647.84,1
SC-20575,CA-2017-132955,102.93,2
SC-20575,US-2017-141509,99.2,3
SC-20575,CA-2015-162761,37.376,4
SC-20575,CA-2015-162761,11.214,5
SC-20575,CA-2017-101728,2.296,6
SC-20575,CA-2015-162761,1.872,7
SC-20680,US-2015-164308,821.94,1
SC-20680,CA-2016-143924,109.92,2
SC-20680,CA-2014-154781,94.99,3
SC-20680,CA-2016-113726,82.26,4
SC-20680,CA-2017-128475,71.98,5
SC-20680,CA-2016-155383,46.53,6
SC-20680,CA-2016-143924,20.44,7
SC-20680,CA-2014-154781,6.58,8
SC-20695,CA-2015-158659,714.3,1
SC-20695,CA-2016-112277,519.68,2
SC-20695,US-2016-124163,499.95,3
SC-20695,US-2016-124163,201.96,4
SC-20695,CA-2017-145443,177.2,5
SC-20695,CA-2014-151379,114.2,6
SC-20695,US-2016-151260,73.536,7
SC-20695,US-2016-124163,68.64,8
SC-20695,CA-2016-152457,68.52,9
SC-20695,CA-2015-111017,52.59,10
SC-20695,CA-2016-114713,45.584,11
SC-20695,CA-2017-152926,21.984,12
SC-20695,CA-2017-152926,15.224,13
SC-20695,US-2016-124163,3.04,14
SC-20725,US-2015-161991,1114.4,1
SC-20725,CA-2017-108539,725.84,2
SC-20725,CA-2014-159310,683.144,3
SC-20725,CA-2014-135657,515.88,4
SC-20725,CA-2017-144463,474.43,5
SC-20725,CA-2016-153661,305.01,6
SC-20725,CA-2015-119627,252.8,7
SC-20725,CA-2017-163531,239.97,8
SC-20725,CA-2016-103730,226.56,9
SC-20725,CA-2015-165057,181.35,10
SC-20725,CA-2016-103730,115.02,11
SC-20725,CA-2016-103730,68.04,12
SC-20725,CA-2016-153661,50.784,13
SC-20725,CA-2016-103730,47.04,14
SC-20725,CA-2014-159310,40.712,15
SC-20725,CA-2015-119627,36.288,16
SC-20725,CA-2016-103730,30.84,17
SC-20725,CA-2015-119627,30.08,18
SC-20725,CA-2016-153661,26.01,19
SC-20725,CA-2015-128860,20.104,20
SC-20725,CA-2017-108539,10.896,21
SC-20725,CA-2015-119627,10.272,22
SC-20725,CA-2015-165057,8.64,23
SC-20725,CA-2017-108539,8.544,24
SC-20725,US-2015-161991,2.08,25
SC-20725,CA-2014-159310,1.476,26
SC-20770,CA-2017-112529,718.116,1
SC-20770,US-2016-114013,552.56,2
SC-20770,US-2016-114013,539.91,3
SC-20770,CA-2016-131744,453.6,4
SC-20770,US-2016-114013,449.1,5
SC-20770,US-2016-114013,386.68,6
SC-20770,US-2016-114013,379.96,7
SC-20770,CA-2015-140144,257.64,8
SC-20770,CA-2016-127208,208.16,9
SC-20770,US-2016-114013,126.08,10
SC-20770,CA-2015-140144,125.976,11
SC-20770,CA-2016-105963,99.39,12
SC-20770,US-2016-114013,51.897,13
SC-20770,US-2016-114013,41.24,14
SC-20770,CA-2017-112529,31.776,15
SC-20770,US-2016-114013,23.16,16
SC-20770,CA-2016-127208,16.74,17
SC-20770,CA-2017-146024,12.222,18
SC-20770,CA-2017-146024,6.976,19
SC-20770,CA-2016-131744,6.848,20
SC-20770,CA-2016-131744,4.626,21
SC-20800,CA-2015-155761,159.984,1
SC-20800,CA-2016-168536,66.3,2
SC-20800,CA-2015-155761,46.344,3
SC-20800,CA-2017-135167,4.26,4
SC-20800,CA-2017-102267,2.368,5
SC-20845,CA-2017-117646,237.096,1
SC-20845,CA-2017-117646,22.752,2
SC-20845,CA-2016-103128,14.112,3
SC-20845,CA-2017-117646,6.672,4
SD-20485,CA-2015-120782,3812.97,1
SD-20485,US-2014-155502,489.92,2
SD-20485,CA-2017-102337,470.302,3
SD-20485,US-2014-155502,187.98,4
SD-20485,CA-2015-120782,186.732,5
SD-20485,US-2014-155502,155.35,6
SD-20485,US-2014-118486,154.764,7
SD-20485,US-2014-118486,116.784,8
SD-20485,CA-2014-101476,69.99,9
SD-20485,US-2014-155502,62.82,10
SD-20485,CA-2017-102337,47.984,11
SD-20485,CA-2014-150329,46.872,12
SD-20485,CA-2016-102932,27.93,13
SD-20485,CA-2016-102932,25.44,14
SD-20485,CA-2015-142139,20.96,15
SD-20485,US-2017-141698,20.736,16
SD-20485,US-2014-155502,12.42,17
SD-20485,US-2014-118486,10.304,18
SE-20110,CA-2016-158841,8749.95,1
SE-20110,CA-2017-105851,1332.496,2
SE-20110,US-2016-115455,601.47,3
SE-20110,CA-2015-111164,406.6,4
SE-20110,CA-2016-142405,389.97,5
SE-20110,CA-2014-158225,169.45,6
SE-20110,CA-2017-144827,124.36,7
SE-20110,CA-2015-111164,85.14,8
SE-20110,CA-2017-123624,82.95,9
SE-20110,CA-2016-142405,53.984,10
SE-20110,US-2014-107993,51.016,11
SE-20110,CA-2014-158225,40.68,12
SE-20110,CA-2016-158841,36.4,13
SE-20110,CA-2015-111164,21.99,14
SE-20110,CA-2016-158841,18.69,15
SE-20110,CA-2016-142405,14.62,16
SE-20110,US-2016-115455,14.136,17
SE-20110,US-2014-121734,9.584,18
SE-20110,CA-2017-155047,5.952,19
SF-20065,CA-2014-113383,254.9,1
SF-20065,CA-2017-104136,189.7,2
SF-20065,CA-2014-113383,81.92,3
SF-20065,US-2017-156909,71.372,4
SF-20065,CA-2015-142937,45.04,5
SF-20065,CA-2017-104136,40.99,6
SF-20065,CA-2016-130442,34.944,7
SF-20065,CA-2015-148495,31.56,8
SF-20065,US-2015-164357,13.12,9
SF-20200,CA-2017-123967,2665.62,1
SF-20200,CA-2014-142314,207.24,2
SF-20200,CA-2015-120341,121.104,3
SF-20200,CA-2017-163097,120.576,4
SF-20200,US-2017-158505,71.928,5
SF-20200,CA-2015-153108,60.69,6
SF-20200,CA-2015-120341,45.894,7
SF-20200,US-2017-158505,25.99,8
SF-20200,CA-2017-123967,25.12,9
SF-20200,CA-2015-153108,23.92,10
SF-20200,CA-2016-128811,20.704,11
SF-20200,CA-2016-128811,11.07,12
SF-20200,CA-2016-128811,10.47,13
SF-20200,CA-2016-127250,8.82,14
SF-20200,CA-2016-132899,3.64,15
SF-20965,CA-2016-146913,1403.92,1
SF-20965,CA-2015-138009,555.21,2
SF-20965,CA-2015-138009,523.48,3
SF-20965,CA-2015-138009,301.96,4
SF-20965,CA-2015-138009,161.82,5
SF-20965,CA-2017-139311,153.584,6
SF-20965,CA-2015-161214,77.55,7
SF-20965,CA-2014-169852,36.36,8
SF-20965,CA-2015-143077,21.936,9
SF-20965,CA-2017-122644,18.544,10
SF-20965,CA-2017-139311,12.864,11
SF-20965,CA-2017-122644,10.848,12
SF-20965,CA-2015-121097,10.368,13
SF-20965,CA-2017-139311,9.184,14
SF-20965,CA-2015-143077,6.588,15
SF-20965,CA-2017-152205,2.655,16
SG-20080,CA-2015-164882,1295.84,1
SG-20080,CA-2017-155376,839.43,2
SG-20080,CA-2015-164882,425.833,3
SG-20080,CA-2015-164882,398.352,4
SG-20080,CA-2015-164882,323.136,5
SG-20080,CA-2015-164882,46.84,6
SG-20080,CA-2015-164882,29.7,7
SG-20080,CA-2015-164882,19.98,8
SG-20080,CA-2015-164882,17.45,9
SG-20080,CA-2015-164882,5.04,10
SG-20080,CA-2015-162544,4.98,11
SG-20470,US-2017-102890,1044.63,1
SG-20470,CA-2015-153535,163.136,2
SG-20470,CA-2014-116190,162.89,3
SG-20470,CA-2014-159800,139.93,4
SG-20470,CA-2015-165799,117.882,5
SG-20470,CA-2014-116190,67.88,6
SG-20470,CA-2014-159800,43.68,7
SG-20470,CA-2015-130218,31.56,8
SG-20470,CA-2015-130218,27.92,9
SG-20470,CA-2016-130484,26.352,10
SG-20470,CA-2014-116190,25.71,11
SG-20470,CA-2015-140375,19.44,12
SG-20470,CA-2015-140375,7.38,13
SG-20470,CA-2015-153535,6.408,14
SG-20605,US-2015-127040,1619.91,1
SG-20605,CA-2014-121573,783.96,2
SG-20605,CA-2014-169446,323.976,3
SG-20605,US-2015-127040,113.92,4
SG-20605,CA-2017-125381,107.97,5
SG-20605,CA-2014-121573,48.896,6
SG-20605,US-2015-127040,41.86,7
SG-20605,CA-2014-169446,32.592,8
SG-20605,CA-2017-139493,15.92,9
SG-20605,CA-2014-169446,15.552,10
SG-20605,US-2015-127040,6.48,11
SG-20605,CA-2014-146997,5.94,12
SG-20890,CA-2016-144337,19.648,1
SG-20890,US-2014-105151,10.5,2
SG-20890,CA-2017-112536,8.928,3
SG-20890,CA-2017-112536,1.996,4
SH-19975,US-2016-146794,424.9575,1
SH-19975,US-2016-115441,403.56,2
SH-19975,US-2014-112991,338.352,3
SH-19975,CA-2015-149083,307.136,4
SH-19975,US-2016-115441,297.55,5
SH-19975,CA-2015-149083,159.98,6
SH-19975,CA-2017-106180,143.7,7
SH-19975,US-2016-115441,124.25,8
SH-19975,US-2016-115441,95.2,9
SH-19975,CA-2017-101805,70.68,10
SH-19975,CA-2017-125101,67.78,11
SH-19975,CA-2016-109743,63.936,12
SH-19975,CA-2016-125164,49.848,13
SH-19975,CA-2016-109743,40.776,14
SH-19975,US-2014-112991,25.92,15
SH-19975,US-2016-115441,20.62,16
SH-19975,CA-2016-125164,20.368,17
SH-19975,CA-2016-151512,18.72,18
SH-19975,CA-2017-101805,15.92,19
SH-19975,CA-2017-127922,15.84,20
SH-19975,US-2017-108245,13.392,21
SH-19975,CA-2015-149083,12.6,22
SH-19975,US-2017-108245,11.228,23
SH-19975,CA-2017-106180,10.86,24
SH-19975,CA-2017-106180,8.82,25
SH-19975,CA-2017-127922,8.448,26
SH-19975,CA-2016-125920,3.798,27
SH-20395,CA-2014-165764,945.036,1
SH-20395,CA-2014-165764,410.352,2
SH-20395,CA-2014-115889,362.92,3
SH-20395,CA-2017-157980,127.984,4
SH-20395,CA-2017-110884,91.59,5
SH-20395,CA-2017-168172,70.12,6
SH-20395,CA-2014-115889,46.384,7
SH-20395,CA-2015-112053,31.95,8
SH-20395,CA-2014-165764,25.984,9
SH-20395,CA-2017-110884,25.92,10
SH-20395,CA-2017-122280,18.76,11
SH-20395,CA-2014-165764,14.301,12
SH-20395,CA-2017-126774,4.89,13
SH-20395,CA-2017-168900,2.313,14
SH-20395,CA-2016-113600,2.214,15
SH-20635,CA-2014-124247,1403.92,1
SH-20635,CA-2015-166975,692.472,2
SJ-20125,CA-2017-105669,1415.76,1
SJ-20125,CA-2015-102260,720.064,2
SJ-20125,CA-2017-129490,419.136,3
SJ-20125,CA-2016-140571,319.76,4
SJ-20125,CA-2017-105669,318.43,5
SJ-20125,CA-2016-159730,113.888,6
SJ-20125,CA-2016-159730,105.584,7
SJ-20125,CA-2016-147123,80.28,8
SJ-20125,CA-2017-110212,48.9,9
SJ-20125,CA-2016-140571,45.68,10
SJ-20125,CA-2017-166849,44.4,11
SJ-20125,CA-2017-120719,34.76,12
SJ-20125,CA-2016-130400,27.96,13
SJ-20125,CA-2017-100433,25.92,14
SJ-20125,CA-2015-102260,12,15
SJ-20125,CA-2017-105669,9.912,16
SJ-20125,CA-2016-130400,8.856,17
SJ-20125,CA-2017-161984,7.61,18
SJ-20125,CA-2017-161984,7.16,19
SJ-20125,CA-2017-105669,5.8,20
SJ-20125,CA-2015-102260,3.204,21
SJ-20125,CA-2015-102260,2.816,22
SJ-20215,CA-2017-100615,317.058,1
SJ-20215,CA-2017-113355,317.058,2
SJ-20215,CA-2017-113355,219.8,3
SJ-20215,CA-2015-146038,203.92,4
SJ-20215,CA-2015-161627,170.352,5
SJ-20215,CA-2017-122987,67.136,6
SJ-20215,CA-2017-100615,15.76,7
SJ-20215,CA-2017-100615,14.56,8
SJ-20215,CA-2017-122987,13.428,9
SJ-20500,CA-2016-157336,751.92,1
SJ-20500,CA-2014-138240,144.6,2
SJ-20500,US-2017-152366,97.264,3
SJ-20500,CA-2014-143385,92.52,4
SJ-20500,CA-2016-157336,88.08,5
SJ-20500,CA-2014-138240,15.992,6
SK-19990,CA-2017-119193,629.958,1
SK-19990,CA-2017-108553,122.71,2
SK-19990,CA-2017-108553,121.94,3
SK-19990,CA-2016-105018,7.16,4
SK-19990,CA-2017-119193,1.641,5
SL-20155,CA-2017-145884,1439.92,1
SL-20155,CA-2015-153549,1166.92,2
SL-20155,CA-2017-145884,262.11,3
SL-20155,CA-2014-124513,66.03,4
SL-20155,US-2014-155817,61.568,5
SL-20155,US-2015-107349,41.568,6
SL-20155,CA-2016-100587,6.48,7
SL-20155,US-2014-155817,6.192,8
SL-20155,CA-2017-156391,2.224,9
SM-20005,CA-2014-148488,106.344,1
SM-20005,US-2016-111563,66.112,2
SM-20005,US-2016-154256,25.83,3
SM-20005,CA-2014-159625,23.472,4
SM-20005,US-2016-111563,11.376,5
SM-20320,CA-2014-145317,22638.48,1
SM-20320,CA-2014-145317,821.3,2
SM-20320,US-2015-130512,663.072,3
SM-20320,CA-2017-145128,526.45,4
SM-20320,CA-2014-145317,122.352,5
SM-20320,US-2015-130512,99.588,6
SM-20320,US-2015-130512,49.568,7
SM-20320,CA-2014-145317,30.768,8
SM-20320,US-2015-130512,21.728,9
SM-20320,CA-2014-145317,21.376,10
SM-20320,CA-2014-145317,18.936,11
SM-20320,CA-2015-144890,9.96,12
SM-20320,CA-2014-145317,8.016,13
SM-20320,CA-2017-149146,7.968,14
SM-20320,US-2015-130512,3.488,15
SM-20905,CA-2016-129280,431.976,1
SM-20905,CA-2016-129280,224.937,2
SM-20905,CA-2016-129280,195.64,3
SM-20905,CA-2016-129280,132.52,4
SM-20905,CA-2016-129280,51.968,5
SM-20905,CA-2016-129280,6,6
SM-20950,CA-2014-122931,1801.632,1
SM-20950,US-2015-116981,1085.42,2
SM-20950,CA-2017-150497,735.98,3
SM-20950,CA-2015-107902,470.36,4
SM-20950,CA-2014-122931,409.272,5
SM-20950,CA-2017-105235,254.9,6
SM-20950,CA-2014-163412,192.186,7
SM-20950,CA-2015-100685,116.28,8
SM-20950,CA-2016-154067,105.52,9
SM-20950,CA-2016-125724,68.432,10
SM-20950,CA-2014-122931,67.176,11
SM-20950,CA-2017-105235,58.68,12
SM-20950,CA-2014-122931,55.44,13
SM-20950,CA-2017-120614,37.52,14
SM-20950,CA-2017-105235,20.94,15
SM-20950,CA-2014-122931,20.928,16
SM-20950,US-2016-144393,17.616,17
SM-20950,CA-2014-126907,15.696,18
SM-20950,US-2015-116981,13.11,19
SM-20950,CA-2015-100685,7.04,20
SM-20950,CA-2015-100685,5.04,21
SM-20950,CA-2014-122931,4.224,22
SN-20560,CA-2017-152093,762.594,1
SN-20560,CA-2016-118101,368.91,2
SN-20560,CA-2015-125934,209.6,3
SN-20560,CA-2016-118101,171.04,4
SN-20560,CA-2015-125934,111.04,5
SN-20560,CA-2015-122287,75.36,6
SN-20560,CA-2015-125934,38.88,7
SN-20560,CA-2015-125934,31.05,8
SN-20560,CA-2017-154102,29.9,9
SN-20560,CA-2015-144652,19.46,10
SN-20560,CA-2015-122287,11.952,11
SN-20560,CA-2015-122287,9.156,12
SN-20560,CA-2015-125934,8.92,13
SN-20560,CA-2016-118101,8.02,14
SN-20560,CA-2015-122287,4.536,15
SN-20710,CA-2015-117415,532.3992,1
SN-20710,US-2016-146570,511.84,2
SN-20710,CA-2015-117415,371.168,3
SN-20710,CA-2016-119963,255.108,4
SN-20710,CA-2017-152702,254.604,5
SN-20710,CA-2016-169957,236.88,6
SN-20710,CA-2015-117415,212.058,7
SN-20710,CA-2015-125234,113.82,8
SN-20710,CA-2015-117415,113.328,9
SN-20710,CA-2015-125234,107.97,10
SN-20710,US-2014-154879,107.94,11
SN-20710,CA-2016-169957,100,12
SN-20710,US-2016-146570,91.96,13
SN-20710,CA-2016-119963,48.848,14
SN-20710,CA-2016-169957,29.9,15
SN-20710,CA-2016-119963,19.648,16
SN-20710,US-2016-146570,8.34,17
SN-20710,CA-2016-119963,6.368,18
SN-20710,US-2014-154879,5.78,19
SO-20335,US-2015-108966,957.5775,1
SO-20335,CA-2015-161718,364.41,2
SO-20335,CA-2015-161718,361.764,3
SO-20335,CA-2017-147228,258.48,4
SO-20335,CA-2017-147228,177.536,5
SO-20335,CA-2017-149076,154.9,6
SO-20335,CA-2017-166926,141.96,7
SO-20335,CA-2017-166926,41.86,8
SO-20335,CA-2015-161718,39.96,9
SO-20335,CA-2015-161718,28.44,10
SO-20335,US-2015-108966,22.368,11
SO-20335,CA-2017-101700,18.688,12
SO-20335,CA-2017-147228,14.136,13
SO-20335,CA-2017-101700,11.664,14
SO-20335,CA-2017-147228,8.832,15
SP-20545,CA-2016-123666,459.95,1
SP-20545,US-2016-128909,332.832,2
SP-20545,US-2017-101840,227.46,3
SP-20545,US-2016-103646,102.336,4
SP-20545,US-2016-103646,48.792,5
SP-20545,US-2017-101840,46.24,6
SP-20545,US-2016-103646,44.848,7
SP-20545,US-2016-128909,19.136,8
SP-20545,CA-2016-102134,16.74,9
SP-20545,CA-2014-123316,7.752,10
SP-20620,US-2017-118087,1931.958,1
SP-20620,CA-2016-131289,1421.664,2
SP-20620,CA-2017-148929,478.08,3
SP-20620,CA-2014-104738,328.776,4
SP-20620,US-2017-118087,258.696,5
SP-20620,CA-2014-104738,217.584,6
SP-20620,CA-2015-131597,170.136,7
SP-20620,CA-2017-112844,154.95,8
SP-20620,US-2017-118087,141.372,9
SP-20620,US-2017-118087,95.88,10
SP-20620,CA-2014-104738,47.984,11
SP-20620,CA-2016-131289,45.36,12
SP-20620,CA-2017-112844,43.6,13
SP-20620,CA-2015-149636,29.6,14
SP-20620,US-2017-118087,17.024,15
SP-20620,CA-2014-123127,16.78,16
SP-20620,CA-2014-104738,12.984,17
SP-20620,CA-2016-131289,8.56,18
SP-20620,US-2017-118087,4.672,19
SP-20620,US-2017-118087,4.503,20
SP-20620,US-2017-118087,3.036,21
SP-20620,US-2017-162208,2.896,22
SP-20620,CA-2014-104738,2.286,23
SP-20620,CA-2015-149636,1.938,24
SP-20650,CA-2016-136770,279.96,1
SP-20650,CA-2016-136770,259.896,2
SP-20650,CA-2016-136770,247.188,3
SP-20650,US-2016-140172,207.144,4
SP-20650,CA-2014-110065,135.99,5
SP-20650,CA-2015-124919,105.52,6
SP-20650,US-2014-124625,89.97,7
SP-20650,CA-2015-124919,80.88,8
SP-20650,CA-2015-124919,58.38,9
SP-20650,CA-2016-133802,41.904,10
SP-20650,CA-2014-155208,39.072,11
SP-20650,CA-2016-149349,22.752,12
SP-20650,CA-2014-110065,15.96,13
SP-20650,US-2016-140172,13.9,14
SP-20860,US-2016-163881,1684.752,1
SP-20860,US-2016-163881,659.9,2
SP-20860,US-2016-163881,559.92,3
SP-20860,US-2015-126753,519.792,4
SP-20860,CA-2015-103870,131.104,5
SP-20860,CA-2014-164259,99.136,6
SP-20860,CA-2015-103870,72.744,7
SP-20860,CA-2015-103870,53.352,8
SP-20860,CA-2017-169362,39.984,9
SP-20860,CA-2015-105158,36.84,10
SP-20860,CA-2015-156923,35.88,11
SP-20860,US-2015-126753,31.176,12
SP-20860,CA-2015-103870,22.512,13
SP-20860,CA-2017-110478,15.25,14
SP-20860,US-2015-126753,10.368,15
SP-20860,CA-2017-160017,10.368,16
SP-20860,US-2015-126753,10.272,17
SP-20860,CA-2017-110478,9.32,18
SP-20860,CA-2014-119466,8.544,19
SP-20860,CA-2015-105158,6.16,20
SP-20860,CA-2015-103870,4.728,21
SP-20860,US-2015-126753,3.762,22
SP-20860,US-2015-126753,2.724,23
SP-20920,CA-2016-124590,1537.074,1
SP-20920,CA-2016-124590,1474.802,2
SP-20920,CA-2016-124590,449.372,3
SP-20920,CA-2017-161172,159.984,4
SP-20920,CA-2016-124590,110.096,5
SP-20920,CA-2017-161172,54.224,6
SP-20920,CA-2014-135090,53.82,7
SP-20920,CA-2017-161172,51.264,8
SP-20920,CA-2017-161172,44.376,9
SP-20920,CA-2017-100356,23.992,10
SP-20920,CA-2016-124590,16.752,11
SP-20920,CA-2016-152800,6.12,12
SP-20920,CA-2017-161172,5.193,13
SP-20920,CA-2016-105291,3.62,14
SR-20425,CA-2017-134845,2549.985,1
SR-20425,CA-2014-140487,212.94,2
SR-20425,CA-2017-120061,155.372,3
SR-20425,CA-2017-100412,141.96,4
SR-20425,CA-2017-143658,109.9,5
SR-20425,CA-2017-134845,21.594,6
SR-20425,CA-2017-134845,20.736,7
SR-20425,CA-2017-134845,12.03,8
SR-20425,CA-2017-134845,8.964,9
SR-20740,CA-2017-165323,3404.5,1
SR-20740,CA-2016-132661,379.4,2
SR-20740,US-2014-147704,169.45,3
SR-20740,CA-2017-165323,101.34,4
SR-20740,US-2014-147704,78.35,5
SR-20740,CA-2015-154970,61.584,6
SR-20740,CA-2014-133634,47.79,7
SR-20740,US-2014-147704,31.68,8
SR-20740,US-2014-147704,29.12,9
SR-20740,CA-2015-150196,19.44,10
SR-20740,CA-2014-164903,12.96,11
SR-20740,CA-2016-162222,10.272,12
SS-20140,CA-2017-164756,411.98,1
SS-20140,CA-2017-164756,244.55,2
SS-20140,CA-2017-164756,113.94,3
SS-20140,CA-2015-143616,99.2,4
SS-20140,CA-2017-164756,95.68,5
SS-20140,CA-2017-164756,50.96,6
SS-20140,CA-2017-165603,49.96,7
SS-20140,CA-2017-145772,44.75,8
SS-20140,CA-2014-120544,34.176,9
SS-20140,CA-2017-164756,25.92,10
SS-20140,CA-2017-108322,23.68,11
SS-20140,CA-2016-101168,21.12,12
SS-20140,CA-2017-164756,20.32,13
SS-20140,CA-2017-165603,12.96,14
SS-20140,CA-2017-145772,11.96,15
SS-20140,CA-2017-136063,10.192,16
SS-20140,CA-2014-120544,6.368,17
SS-20140,CA-2014-120544,5.544,18
SS-20140,CA-2017-145772,3.912,19
SS-20140,CA-2017-108322,2.376,20
SS-20410,CA-2015-119879,1252.704,1
SS-20410,CA-2014-127558,772.47,2
SS-20410,CA-2014-145800,355.455,3
SS-20410,CA-2014-126193,304.99,4
SS-20410,CA-2017-127726,195.68,5
SS-20410,CA-2015-119879,110.97,6
SS-20410,CA-2014-127558,20.46,7
SS-20410,CA-2017-127726,14.2,8
SS-20410,CA-2014-126193,13.16,9
SS-20410,CA-2014-127558,10.11,10
SS-20410,CA-2014-126193,3.828,11
SS-20410,CA-2017-159954,2.78,12
SS-20515,CA-2015-103135,279.86,1
SS-20515,CA-2015-103135,135.09,2
SS-20515,CA-2015-103135,90.06,3
SS-20515,US-2016-163538,47.97,4
SS-20515,CA-2014-124464,39.48,5
SS-20515,CA-2015-103135,20.94,6
SS-20590,CA-2016-166275,199.99,1
SS-20590,CA-2016-169166,93.98,2
SS-20590,CA-2014-150490,45.98,3
SS-20590,CA-2016-136287,18.9,4
SS-20590,CA-2015-120551,17.43,5
SS-20590,CA-2014-150490,16.36,6
SS-20590,CA-2014-150490,15.78,7
SS-20590,CA-2016-116540,8.26,8
SS-20590,CA-2016-116540,1.81,9
SS-20875,CA-2015-163965,290.352,1
SS-20875,US-2014-123519,263.96,2
SS-20875,US-2014-123519,136.53,3
SS-20875,CA-2015-163965,62.88,4
SS-20875,US-2016-146710,51.52,5
SS-20875,CA-2017-107909,22.92,6
SS-20875,CA-2017-107909,19.99,7
SS-20875,CA-2015-163965,17.44,8
SS-20875,CA-2015-163965,7.23,9
SS-20875,US-2016-146710,4.624,10
SS-20875,CA-2015-154900,3.15,11
SS-20875,US-2014-123519,2.624,12
ST-20530,CA-2014-163559,139.44,1
ST-20530,CA-2015-153325,58.72,2
ST-20530,CA-2014-164182,41.584,3
ST-20530,CA-2014-152345,33.29,4
ST-20530,CA-2014-164182,31.984,5
ST-20530,CA-2017-106852,31.104,6
ST-20530,CA-2014-164182,23.988,7
ST-20530,CA-2014-152345,23.976,8
ST-20530,CA-2014-107706,16.176,9
ST-20530,CA-2017-101273,14.336,10
ST-20530,CA-2014-164182,13.494,11
ST-20530,CA-2017-106852,5.248,12
SU-20665,CA-2017-157966,959.984,1
SU-20665,CA-2017-148922,599.97,2
SU-20665,CA-2017-111388,215.976,3
SU-20665,CA-2017-157966,209.986,4
SU-20665,CA-2015-134943,152.8,5
SU-20665,CA-2017-157966,89.768,6
SU-20665,US-2016-126431,75.06,7
SU-20665,CA-2017-148922,45.84,8
SU-20665,CA-2017-148922,38.97,9
SU-20665,CA-2017-157966,34.36,10
SU-20665,US-2016-126431,30.84,11
SU-20665,US-2016-126431,30.53,12
SU-20665,CA-2017-157966,29.76,13
SU-20665,CA-2016-123414,28.048,14
SU-20665,CA-2017-157966,19.456,15
SU-20665,CA-2017-157966,15.552,16
SU-20665,CA-2016-164490,9.248,17
SU-20665,CA-2016-123414,9.216,18
SV-20365,CA-2017-100111,2888.127,1
SV-20365,CA-2017-100111,2254.41,2
SV-20365,CA-2017-100111,1299.66,3
SV-20365,CA-2016-118745,902.712,4
SV-20365,CA-2014-134572,744.1,5
SV-20365,US-2017-165358,599.97,6
SV-20365,CA-2015-168746,431.976,7
SV-20365,CA-2014-134572,401.59,8
SV-20365,CA-2017-100111,272.646,9
SV-20365,CA-2017-100111,212.8,10
SV-20365,US-2017-165358,198.744,11
SV-20365,CA-2015-168746,181.986,12
SV-20365,CA-2015-168746,155.37,13
SV-20365,CA-2017-161200,145.74,14
SV-20365,CA-2017-159793,130.98,15
SV-20365,CA-2017-100111,104.85,16
SV-20365,CA-2016-157511,99.372,17
SV-20365,CA-2017-100111,80.991,18
SV-20365,CA-2017-100111,72.64,19
SV-20365,CA-2017-100111,59.97,20
SV-20365,CA-2017-100111,45.4,21
SV-20365,CA-2014-134572,44.84,22
SV-20365,US-2016-136581,31.104,23
SV-20365,CA-2017-161200,15.4,24
SV-20365,CA-2017-100111,13.76,25
SV-20365,CA-2014-130092,9.94,26
SV-20365,US-2017-165358,9.184,27
SV-20365,CA-2016-157511,5.352,28
SV-20365,CA-2017-100111,4.36,29
SV-20365,CA-2016-157511,2.672,30
SV-20785,CA-2015-112130,844.116,1
SV-20785,CA-2015-162887,715.2,2
SV-20785,CA-2016-148852,484.704,3
SV-20785,CA-2016-148852,371.976,4
SV-20785,CA-2015-149097,364.776,5
SV-20785,CA-2014-100895,356.94,6
SV-20785,CA-2014-100895,239.97,7
SV-20785,CA-2016-148852,211.168,8
SV-20785,CA-2015-112130,76.752,9
SV-20785,CA-2015-149097,74.76,10
